student_id;subject;result
965;lo;77
965;it;76
965;pe;46
966;math;85
966;english;93
966;science;87
966;biology;62
966;geography;74
966;history;59
966;lo;86
966;it;43
966;pe;55
967;math;82
967;english;44
967;science;84
967;biology;92
967;geography;92
967;history;63
967;lo;97
967;it;82
967;pe;54
968;math;69
968;english;91
968;science;47
968;biology;64
968;geography;53
968;history;65
968;lo;69
968;it;95
968;pe;46
969;math;99
969;english;74
969;science;54
969;biology;74
969;geography;99
969;history;42
969;lo;69
969;it;56
969;pe;58
970;math;78
970;english;60
970;science;45
970;biology;61
970;geography;94
970;history;45
970;lo;93
970;it;41
970;pe;57
971;math;58
971;english;94
971;science;95
971;biology;56
971;geography;56
971;history;40
971;lo;61
971;it;71
971;pe;45
972;math;86
972;english;57
972;science;94
972;biology;92
972;geography;62
972;history;72
972;lo;52
972;it;82
972;pe;40
973;math;96
973;english;58
973;science;69
973;biology;48
973;geography;54
973;history;55
973;lo;76
973;it;95
973;pe;51
974;math;97
974;english;69
974;science;75
974;biology;77
974;geography;83
974;history;61
974;lo;57
974;it;98
974;pe;55
975;math;97
975;english;50
975;science;52
975;biology;48
975;geography;69
975;history;62
975;lo;89
975;it;79
975;pe;72
976;math;79
976;english;54
976;science;50
976;biology;42
976;geography;70
976;history;44
976;lo;53
976;it;90
976;pe;99
977;math;94
977;english;52
977;science;83
977;biology;69
977;geography;63
977;history;64
977;lo;68
977;it;70
977;pe;52
978;math;97
978;english;65
978;science;49
978;biology;42
978;geography;94
978;history;53
978;lo;63
978;it;68
978;pe;77
979;math;92
979;english;72
979;science;75
979;biology;42
979;geography;96
979;history;77
979;lo;55
979;it;59
979;pe;69
980;math;71
980;english;50
980;science;61
980;biology;44
980;geography;49
980;history;68
980;lo;69
980;it;43
980;pe;81
981;math;79
981;english;47
981;science;93
981;biology;58
981;geography;41
981;history;52
981;lo;47
981;it;95
981;pe;44
982;math;54
982;english;84
982;science;98
982;biology;86
982;geography;49
982;history;41
982;lo;93
982;it;92
982;pe;50
983;math;56
983;english;63
983;science;48
983;biology;41
983;geography;51
983;history;75
983;lo;70
983;it;55
983;pe;61
984;math;92
984;english;79
984;science;46
984;biology;52
984;geography;84
984;history;96
984;lo;41
984;it;100
984;pe;89
985;math;98
985;english;87
985;science;69
985;biology;70
985;geography;73
985;history;88
985;lo;43
985;it;45
985;pe;62
986;math;82
986;english;64
986;science;79
986;biology;97
986;geography;95
986;history;51
986;lo;97
986;it;85
986;pe;85
987;math;79
987;english;53
987;science;96
987;biology;60
987;geography;82
987;history;81
987;lo;86
987;it;93
987;pe;67
988;math;80
988;english;48
988;science;99
988;biology;91
988;geography;81
988;history;65
988;lo;69
988;it;59
988;pe;62
989;math;78
989;english;87
989;science;72
989;biology;90
989;geography;70
989;history;50
989;lo;59
989;it;61
989;pe;78
990;math;48
990;english;89
990;science;43
990;biology;98
990;geography;81
990;history;50
990;lo;40
990;it;87
990;pe;44
991;math;71
991;english;65
991;science;87
991;biology;67
991;geography;69
991;history;59
991;lo;89
991;it;64
991;pe;60
992;math;42
992;english;57
992;science;91
992;biology;47
992;geography;62
992;history;48
992;lo;93
992;it;99
992;pe;58
993;math;61
993;english;55
993;science;62
993;biology;64
993;geography;94
993;history;80
993;lo;55
993;it;72
993;pe;41
994;math;71
994;english;78
994;science;50
994;biology;41
994;geography;71
994;history;64
994;lo;53
994;it;78
994;pe;73
995;math;70
995;english;53
995;science;69
995;biology;70
995;geography;79
995;history;99
995;lo;80
995;it;60
995;pe;91
996;math;64
996;english;93
996;science;82
996;biology;67
996;geography;45
996;history;95
996;lo;88
996;it;91
996;pe;65
997;math;46
997;english;100
997;science;99
997;biology;45
997;geography;45
997;history;74
997;lo;62
997;it;65
997;pe;72
998;math;70
998;english;71
998;science;89
998;biology;95
998;geography;68
998;history;71
998;lo;82
998;it;42
998;pe;40
999;math;66
999;english;67
999;science;54
999;biology;60
999;geography;54
999;history;80
999;lo;87
999;it;86
999;pe;84
1000;math;81
1000;english;97
1000;science;86
1000;biology;87
1000;geography;57
1000;history;50
1000;lo;79
1000;it;64
1000;pe;68
